frame,timestamp_ms,hand,landmark_id,landmark_name,x,y,z,world_x,world_y,world_z,handedness_score
18,1500,right,18,PINKY_PIP,0.8752141,0.6412631,-0.026230631,0.00076092593,0.043971386,0.004195079,0.9888418912887573
18,1500,right,19,PINKY_DIP,0.890598,0.6458286,-0.026088327,0.02393463,0.052395307,0.005918637,0.9888418912887573
18,1500,right,20,PINKY_TIP,0.9031313,0.64990246,-0.025657335,0.039287176,0.059536796,0.010847539,0.9888418912887573
19,1583,left,0,WRIST,0.6066439,0.60676813,1.8894924e-07,0.038589362,-0.016556136,0.09052934,0.9990925192832947
19,1583,left,1,THUMB_CMC,0.5853728,0.6051886,-0.0068022967,0.006939861,-0.02298287,0.06752083,0.9990925192832947
19,1583,left,2,THUMB_MCP,0.56294537,0.6103659,-0.01479876,-0.015370325,-0.0146869635,0.043808907,0.9990925192832947
19,1583,left,3,THUMB_IP,0.5484789,0.6178556,-0.020332118,-0.030666139,0.0017440543,0.0094463155,0.9990925192832947
19,1583,left,4,THUMB_TIP,0.5435846,0.6259955,-0.026441373,-0.038517166,0.02208405,-0.0224251,0.9990925192832947
19,1583,left,5,INDEX_FINGER_MCP,0.5766967,0.60766464,-0.03350507,-0.013858059,-0.013369715,-0.003168404,0.9990925192832947
19,1583,left,6,INDEX_FINGER_PIP,0.55196947,0.6211475,-0.04426855,-0.037256323,0.008041494,-0.009811103,0.9990925192832947
19,1583,left,7,INDEX_FINGER_DIP,0.5394526,0.62915725,-0.047414314,-0.05021999,0.02425792,0.006583743,0.9990925192832947
19,1583,left,8,INDEX_FINGER_TIP,0.5311413,0.6350131,-0.04787681,-0.053862456,0.039484203,0.030822892,0.9990925192832947
19,1583,left,9,MIDDLE_FINGER_MCP,0.5911372,0.6133098,-0.033540234,-0.00047278893,-0.002541978,-0.0026309006,0.9990925192832947
19,1583,left,10,MIDDLE_FINGER_PIP,0.56273156,0.6272112,-0.04349561,-0.02698769,0.024203919,-0.008162759,0.9990925192832947
19,1583,left,11,MIDDLE_FINGER_DIP,0.5483516,0.6351134,-0.043718945,-0.036651976,0.044506025,0.009777851,0.9990925192832947
19,1583,left,12,MIDDLE_FINGER_TIP,0.5398058,0.6397628,-0.04315502,-0.04772257,0.055176444,0.0376306,0.9990925192832947
19,1583,left,13,RING_FINGER_MCP,0.60148096,0.6194738,-0.03245995,0.009114093,0.010978907,-0.00066682696,0.9990925192832947
19,1583,left,14,RING_FINGER_PIP,0.57260275,0.63146746,-0.038752023,-0.01307831,0.031814378,-0.0012307838,0.9990925192832947
19,1583,left,15,RING_FINGER_DIP,0.55791944,0.6379484,-0.037190303,-0.024606308,0.04636149,0.019084439,0.9990925192832947
19,1583,left,16,RING_FINGER_TIP,0.5488576,0.6418088,-0.03562471,-0.03340129,0.054232642,0.04432702,0.9990925192832947
19,1583,left,17,PINKY_MCP,0.607731,0.6252727,-0.03137345,0.024937497,0.024195418,0.014559161,0.9990925192832947
19,1583,left,18,PINKY_PIP,0.5825958,0.63364774,-0.035425358,0.0044882214,0.031758018,0.014267195,0.9990925192832947
19,1583,left,19,PINKY_DIP,0.5690991,0.6372313,-0.034311615,-0.012381898,0.04434112,0.026144266,0.9990925192832947
19,1583,left,20,PINKY_TIP,0.56051075,0.6399536,-0.0330434,-0.019635683,0.047047336,0.048563972,0.9990925192832947
19,1583,right,0,WRIST,0.8260052,0.6150256,2.066735e-07,-0.07765224,-0.018809544,0.059600443,0.9899086952209473
19,1583,right,1,THUMB_CMC,0.8586094,0.61209375,0.003668445,-0.04112284,-0.031064115,0.053938776,0.9899086952209473
19,1583,right,2,THUMB_MCP,0.88152254,0.6155735,0.0010462364,-0.014296502,-0.023087772,0.049200572,0.9899086952209473
19,1583,right,3,THUMB_IP,0.89319205,0.623547,-0.003050381,0.006940681,-0.005647268,0.033487163,0.9899086952209473
19,1583,right,4,THUMB_TIP,0.89658093,0.63153654,-0.0074863397,0.012823601,0.014881582,0.010568842,0.9899086952209473
19,1583,right,5,INDEX_FINGER_MCP,0.89075255,0.61387867,-0.005180138,0.011840187,-0.026733149,0.0055244192,0.9899086952209473
19,1583,right,6,INDEX_FINGER_PIP,0.92035586,0.61816156,-0.011924691,0.03924809,-0.015073027,-0.00028283894,0.9899086952209473
19,1583,right,7,INDEX_FINGER_DIP,0.9376206,0.6226037,-0.016156144,0.05671805,-0.0047700647,0.007958837,0.9899086952209473
19,1583,right,8,INDEX_FINGER_TIP,0.9510131,0.62697905,-0.018494915,0.07402792,0.002423822,0.018602863,0.9899086952209473
19,1583,right,9,MIDDLE_FINGER_MCP,0.8866089,0.62214464,-0.011722049,0.0033711987,-0.005715859,-0.0018781871,0.9899086952209473
19,1583,right,10,MIDDLE_FINGER_PIP,0.9189269,0.629521,-0.016880175,0.038044937,0.011033934,-0.006890908,0.9899086952209473
19,1583,right,11,MIDDLE_FINGER_DIP,0.9382893,0.6354827,-0.020482209,0.061279118,0.02150002,-3.3773482e-05,0.9899086952209473
19,1583,right,12,MIDDLE_FINGER_TIP,0.95283896,0.6403805,-0.022834409,0.08420933,0.02867283,0.01958599,0.9899086952209473
19,1583,right,13,RING_FINGER_MCP,0.8792093,0.6306501,-0.01781377,-0.0071745357,0.014722915,-0.0042605847,0.9899086952209473
19,1583,right,14,RING_FINGER_PIP,0.90960515,0.6388827,-0.021718655,0.023140658,0.03124037,-0.0065380186,0.9899086952209473
19,1583,right,15,RING_FINGER_DIP,0.92808634,0.644669,-0.024595795,0.0494776,0.041365333,-0.00035402924,0.9899086952209473
19,1583,right,16,RING_FINGER_TIP,0.9419268,0.64877504,-0.026375493,0.06586287,0.048829824,0.015825287,0.9899086952209473
19,1583,right,17,PINKY_MCP,0.86927736,0.6389091,-0.023522068,-0.021970775,0.030937383,0.003968179,0.9899086952209473
19,1583,right,18,PINKY_PIP,0.8937297,0.6458023,-0.025102409,0.0023351777,0.044277426,0.004419267,0.9899086952209473
19,1583,right,19,PINKY_DIP,0.90865165,0.65001595,-0.024498628,0.02484579,0.052161206,0.008034706,0.9899086952209473
19,1583,right,20,PINKY_TIP,0.92104065,0.6535729,-0.02382602,0.0408875,0.058371723,0.013051793,0.9899086952209473
20,1667,left,0,WRIST,0.60804373,0.6074195,2.091984e-07,0.0383051,-0.017299514,0.09200825,0.998807430267334
20,1667,left,1,THUMB_CMC,0.58737093,0.6058241,-0.007076912,0.0055056764,-0.022839498,0.067739174,0.998807430267334
20,1667,left,2,THUMB_MCP,0.56545794,0.61085874,-0.015055107,-0.015401866,-0.014269566,0.04334493,0.998807430267334
20,1667,left,3,THUMB_IP,0.5508941,0.6179569,-0.020496903,-0.030379316,0.0043065306,0.008180805,0.998807430267334
20,1667,left,4,THUMB_TIP,0.54499775,0.6256392,-0.026575167,-0.040581737,0.02335912,-0.023587555,0.998807430267334
20,1667,left,5,INDEX_FINGER_MCP,0.5794649,0.60827214,-0.033678226,-0.014193816,-0.01324625,-0.0029112622,0.998807430267334
20,1667,left,6,INDEX_FINGER_PIP,0.5544671,0.6211072,-0.044228494,-0.03908802,0.010183304,-0.010214269,0.998807430267334
20,1667,left,7,INDEX_FINGER_DIP,0.5412617,0.6287623,-0.047387313,-0.05223786,0.026066318,0.007094331,0.998807430267334
20,1667,left,8,INDEX_FINGER_TIP,0.5322018,0.634714,-0.047915842,-0.056172404,0.040172685,0.029934693,0.998807430267334
20,1667,left,9,MIDDLE_FINGER_MCP,0.5938187,0.61369157,-0.03356874,-0.0012320711,-0.0020087461,-0.002186954,0.998807430267334
20,1667,left,10,MIDDLE_FINGER_PIP,0.56474227,0.62683254,-0.043033093,-0.027030788,0.025147079,-0.007850535,0.998807430267334
20,1667,left,11,MIDDLE_FINGER_DIP,0.54977685,0.63451743,-0.043194994,-0.03814216,0.045152944,0.008851841,0.998807430267334
20,1667,left,12,MIDDLE_FINGER_TIP,0.5403413,0.6396052,-0.04272222,-0.05005174,0.057216417,0.03894283,0.998807430267334
20,1667,left,13,RING_FINGER_MCP,0.6041698,0.61966366,-0.032277882,0.009154411,0.009550182,-0.00024077296,0.998807430267334
20,1667,left,14,RING_FINGER_PIP,0.5747696,0.63108075,-0.038242813,-0.014175525,0.033087384,-0.0002539307,0.998807430267334
20,1667,left,15,RING_FINGER_DIP,0.5602955,0.6373954,-0.0363667,-0.025837775,0.04591153,0.020288087,0.998807430267334
20,1667,left,16,RING_FINGER_TIP,0.5514875,0.64162403,-0.034684807,-0.03316156,0.056313198,0.047200024,0.998807430267334
20,1667,left,17,PINKY_MCP,0.6105045,0.6253557,-0.031013118,0.025258875,0.02307358,0.014015486,0.998807430267334
20,1667,left,18,PINKY_PIP,0.5850831,0.6333723,-0.03489,0.0046198517,0.03037235,0.015210617,0.998807430267334
20,1667,left,19,PINKY_DIP,0.5717895,0.63668585,-0.03335581,-0.011807259,0.041806653,0.02672951,0.998807430267334
20,1667,left,20,PINKY_TIP,0.56377316,0.6393992,-0.031801593,-0.019628808,0.045008972,0.049367785,0.998807430267334
20,1667,right,0,WRIST,0.8426474,0.6207401,1.8657461e-07,-0.07154937,-0.018314257,0.06561503,0.9820826649665833
20,1667,right,1,THUMB_CMC,0.87238437,0.6170224,0.002453996,-0.037036072,-0.031277034,0.054303646,0.9820826649665833
20,1667,right,2,THUMB_MCP,0.8954153,0.61972564,-0.00077736017,-0.00985785,-0.024329122,0.05007285,0.9820826649665833
20,1667,right,3,THUMB_IP,0.90833956,0.62715745,-0.0050748033,0.0103775095,-0.008194466,0.029893085,0.9820826649665833
20,1667,right,4,THUMB_TIP,0.9127887,0.6351191,-0.009696013,0.017063567,0.011914735,0.010990605,0.9820826649665833
20,1667,right,5,INDEX_FINGER_MCP,0.9023249,0.6187089,-0.008340495,0.012577584,-0.026267858,0.0034139901,0.9820826649665833
20,1667,right,6,INDEX_FINGER_PIP,0.931925,0.62216675,-0.015681036,0.03824955,-0.016054526,-0.0030831695,0.9820826649665833
20,1667,right,7,INDEX_FINGER_DIP,0.9489352,0.6261344,-0.019615516,0.056167025,-0.006108363,0.005368665,0.9820826649665833
20,1667,right,8,INDEX_FINGER_TIP,0.9616966,0.6301053,-0.021571655,0.073797055,-0.0007740138,0.010041673,0.9820826649665833
20,1667,right,9,MIDDLE_FINGER_MCP,0.89765006,0.62693673,-0.014106674,0.0030669246,-0.004565965,-0.0024046972,0.9820826649665833
20,1667,right,10,MIDDLE_FINGER_PIP,0.9314676,0.633873,-0.020155247,0.039383616,0.010816435,-0.0069523826,0.9820826649665833
20,1667,right,11,MIDDLE_FINGER_DIP,0.95189965,0.639393,-0.02349483,0.06233167,0.01921241,-0.00115842,0.9820826649665833
20,1667,right,12,MIDDLE_FINGER_TIP,0.9665928,0.64410776,-0.025564045,0.085727856,0.026408024,0.018101826,0.9820826649665833
20,1667,right,13,RING_FINGER_MCP,0.89019156,0.63523376,-0.019372245,-0.006869833,0.015300654,-0.0029089227,0.9820826649665833
20,1667,right,14,RING_FINGER_PIP,0.92201287,0.6431972,-0.02453619,0.02348772,0.030452702,-0.0071260557,0.9820826649665833
20,1667,right,15,RING_FINGER_DIP,0.9408589,0.6484848,-0.027625056,0.04896763,0.0397336,-0.0015869141,0.9820826649665833
20,1667,right,16,RING_FINGER_TIP,0.95470566,0.65235436,-0.029412543,0.06596853,0.04421282,0.012199467,0.9820826649665833
20,1667,right,17,PINKY_MCP,0.8806238,0.64331526,-0.024203666,-0.022165366,0.030422157,0.006367497,0.9820826649665833
20,1667,right,18,PINKY_PIP,0.9046142,0.6504339,-0.027431512,0.00041662622,0.044377185,0.006334156,0.9820826649665833
20,1667,right,19,PINKY_DIP,0.91923004,0.65442896,-0.027759116,0.024990931,0.051115863,0.008655846,0.9820826649665833
20,1667,right,20,PINKY_TIP,0.93134725,0.6576989,-0.027643165,0.039565526,0.056354593,0.011052519,0.9820826649665833
21,1750,left,0,WRIST,0.6092338,0.6083024,2.178559e-07,0.035412427,-0.016024759,0.09537728,0.9983059167861938
21,1750,left,1,THUMB_CMC,0.5885868,0.6064853,-0.0074110064,0.0037648808,-0.02147231,0.067951664,0.9983059167861938
21,1750,left,2,THUMB_MCP,0.5664102,0.61162114,-0.015093752,-0.017508464,-0.013961682,0.04452315,0.9983059167861938
21,1750,left,3,THUMB_IP,0.55243117,0.61942285,-0.020143675,-0.031136936,0.0075408584,0.0076830164,0.9983059167861938
21,1750,left,4,THUMB_TIP,0.5460998,0.6272385,-0.025728859,-0.041181307,0.025492428,-0.021600105,0.9983059167861938
21,1750,left,5,INDEX_FINGER_MCP,0.5815177,0.60869896,-0.03308156,-0.012819043,-0.012092455,-0.003946021,0.9983059167861938
21,1750,left,6,INDEX_FINGER_PIP,0.55670816,0.6214136,-0.043454643,-0.038432855,0.010695806,-0.010160804,0.9983059167861938
21,1750,left,7,INDEX_FINGER_DIP,0.54332525,0.6290915,-0.0464407,-0.052567944,0.02802552,0.008363172,0.9983059167861938
21,1750,left,8,INDEX_FINGER_TIP,0.5342708,0.63496476,-0.04690088,-0.055057317,0.041186202,0.029908523,0.9983059167861938
21,1750,left,9,MIDDLE_FINGER_MCP,0.59549856,0.61423546,-0.032760657,-0.0005500706,-0.0021909892,-0.0027498007,0.9983059167861938
21,1750,left,10,MIDDLE_FINGER_PIP,0.56589776,0.6269814,-0.042101685,-0.02635421,0.02503554,-0.0081344545,0.9983059167861938
21,1750,left,11,MIDDLE_FINGER_DIP,0.5507411,0.63433635,-0.04233142,-0.039218865,0.044525515,0.008820035,0.9983059167861938
21,1750,left,12,MIDDLE_FINGER_TIP,0.54111576,0.6390896,-0.041942786,-0.05229389,0.05723841,0.04070913,0.9983059167861938
21,1750,left,13,RING_FINGER_MCP,0.60539246,0.62021136,-0.031317096,0.009352705,0.0092758145,0.00051498413,0.9983059167861938
21,1750,left,14,RING_FINGER_PIP,0.5754434,0.63127995,-0.037484925,-0.014794502,0.03228268,0.00016698986,0.9983059167861938
21,1750,left,15,RING_FINGER_DIP,0.56083256,0.63719136,-0.035889283,-0.02801156,0.044094402,0.021164678,0.9983059167861938
21,1750,left,16,RING_FINGER_TIP,0.55215806,0.64098936,-0.03437984,-0.0360346,0.05435535,0.04987338,0.9983059167861938
21,1750,left,17,PINKY_MCP,0.6113884,0.6258386,-0.02989647,0.023903107,0.022332147,0.014861576,0.9983059167861938
21,1750,left,18,PINKY_PIP,0.58570766,0.6336453,-0.03396621,0.0036604302,0.030186849,0.016823635,0.9983059167861938
21,1750,left,19,PINKY_DIP,0.572562,0.63668114,-0.03263969,-0.011934397,0.040713575,0.030465417,0.9983059167861938
21,1750,left,20,PINKY_TIP,0.5648977,0.63903433,-0.031251624,-0.020480301,0.044026196,0.053424463,0.9983059167861938
21,1750,right,0,WRIST,0.85300493,0.6249316,1.8530511e-07,-0.0684601,-0.020106288,0.066621885,0.9853842854499817
21,1750,right,1,THUMB_CMC,0.8794923,0.6200074,0.001660232,-0.03462141,-0.033100437,0.055079103,0.9853842854499817
21,1750,right,2,THUMB_MCP,0.90239376,0.6227478,-0.0018695946,-0.007184394,-0.02387049,0.050597563,0.9853842854499817
21,1750,right,3,THUMB_IP,0.9158237,0.6302038,-0.0059748976,0.010734322,-0.008371968,0.030721374,0.9853842854499817
21,1750,right,4,THUMB_TIP,0.92138046,0.637606,-0.010643531,0.01769922,0.008319493,0.008921459,0.9853842854499817
21,1750,right,5,INDEX_FINGER_MCP,0.90876925,0.62268037,-0.012199973,0.011819027,-0.024117272,0.0033327043,0.9853842854499817
21,1750,right,6,INDEX_FINGER_PIP,0.9397633,0.6269993,-0.019552635,0.038114257,-0.01346541,-0.0014308393,0.9853842854499817
21,1750,right,7,INDEX_FINGER_DIP,0.9568388,0.63118106,-0.022905158,0.05744696,-0.004358789,0.0070566013,0.9853842854499817
21,1750,right,8,INDEX_FINGER_TIP,0.9694564,0.63518995,-0.024347592,0.0730579,0.0013866685,0.017336363,0.9853842854499817
21,1750,right,9,MIDDLE_FINGER_MCP,0.9044168,0.63120097,-0.017367387,0.0024118742,-0.004157196,-0.0028370842,0.9853842854499817
21,1750,right,10,MIDDLE_FINGER_PIP,0.93924963,0.63832855,-0.023175742,0.038375113,0.011147252,-0.0069620684,0.9853842854499817
21,1750,right,11,MIDDLE_FINGER_DIP,0.9601662,0.64379823,-0.02623713,0.062226478,0.018885978,-0.00030256063,0.9853842854499817
21,1750,right,12,MIDDLE_FINGER_TIP,0.97476864,0.6483115,-0.02817928,0.08557501,0.025365397,0.018588744,0.9853842854499817
21,1750,right,13,RING_FINGER_MCP,0.89700985,0.63954675,-0.021721233,-0.0068148077,0.014207883,-0.0026476532,0.9853842854499817
21,1750,right,14,RING_FINGER_PIP,0.92957526,0.64713395,-0.026395803,0.023147497,0.029200174,-0.006695278,0.9853842854499817
21,1750,right,15,RING_FINGER_DIP,0.94904387,0.6520508,-0.029303087,0.047794204,0.03809774,0.00030776858,0.9853842854499817
21,1750,right,16,RING_FINGER_TIP,0.9633069,0.65575147,-0.031242916,0.0659339,0.04165768,0.0127778575,0.9853842854499817
21,1750,right,17,PINKY_MCP,0.88767433,0.64738065,-0.025590368,-0.022144116,0.028413538,0.008083545,0.9853842854499817
21,1750,right,18,PINKY_PIP,0.911047,0.65453845,-0.028696379,3.049057e-05,0.042825587,0.006512426,0.9853842854499817
21,1750,right,19,PINKY_DIP,0.92567784,0.65859246,-0.028961532,0.023118151,0.052048624,0.0079859495,0.9853842854499817
21,1750,right,20,PINKY_TIP,0.9379006,0.66197586,-0.028882522,0.038385935,0.056493957,0.012036949,0.9853842854499817
22,1833,left,0,WRIST,0.610602,0.60869616,2.1788054e-07,0.035312604,-0.01467951,0.09548885,0.9986749887466431
22,1833,left,1,THUMB_CMC,0.5902755,0.6068398,-0.0074735708,0.005027134,-0.02102751,0.068938345,0.9986749887466431
22,1833,left,2,THUMB_MCP,0.5683794,0.61168027,-0.015438494,-0.01666916,-0.013402265,0.04351425,0.9986749887466431
22,1833,left,3,THUMB_IP,0.55450135,0.6192158,-0.020754347,-0.030417267,0.0069866283,0.0061764196,0.9986749887466431
22,1833,left,4,THUMB_TIP,0.5484864,0.62684053,-0.026618646,-0.038859498,0.02585228,-0.025043592,0.9986749887466431
22,1833,left,5,INDEX_FINGER_MCP,0.5831081,0.60886097,-0.033417217,-0.013555529,-0.011762127,-0.0039182603,0.9986749887466431
22,1833,left,6,INDEX_FINGER_PIP,0.55766016,0.62145567,-0.04393244,-0.03802895,0.010799447,-0.010996267,0.9986749887466431
22,1833,left,7,INDEX_FINGER_DIP,0.54401803,0.62891227,-0.047017343,-0.05257301,0.02720597,0.007899925,0.9986749887466431
22,1833,left,8,INDEX_FINGER_TIP,0.5349442,0.63461757,-0.047508553,-0.056012552,0.040577166,0.029954894,0.9986749887466431
22,1833,left,9,MIDDLE_FINGER_MCP,0.5972356,0.6144741,-0.033100925,-0.0006655283,-0.0020007621,-0.0022863224,0.9986749887466431
22,1833,left,10,MIDDLE_FINGER_PIP,0.56723857,0.62710255,-0.04262025,-0.026405353,0.024783501,-0.008114543,0.9986749887466431
22,1833,left,11,MIDDLE_FINGER_DIP,0.5517979,0.63431984,-0.042926043,-0.039670803,0.044479817,0.009662934,0.9986749887466431
22,1833,left,12,MIDDLE_FINGER_TIP,0.5421793,0.63901925,-0.042561058,-0.051902883,0.0571816,0.040169973,0.9986749887466431
22,1833,left,13,RING_FINGER_MCP,0.60700953,0.6204523,-0.03165534,0.008739442,0.009932824,0.0004913509,0.9986749887466431
22,1833,left,14,RING_FINGER_PIP,0.5766945,0.6314611,-0.037891086,-0.014741401,0.031363487,-0.0005358979,0.9986749887466431
22,1833,left,15,RING_FINGER_DIP,0.56156373,0.63725245,-0.036318667,-0.028577013,0.044130627,0.02005729,0.9986749887466431
22,1833,left,16,RING_FINGER_TIP,0.5526878,0.64100486,-0.034810428,-0.035649877,0.0540858,0.04955373,0.9986749887466431
22,1833,left,17,PINKY_MCP,0.61265343,0.62609935,-0.030222269,0.024025382,0.02197394,0.015068661,0.9986749887466431
22,1833,left,18,PINKY_PIP,0.58677405,0.63383377,-0.034291133,0.0032284046,0.029356185,0.016376693,0.9986749887466431
22,1833,left,19,PINKY_DIP,0.5730626,0.63678783,-0.03297567,-0.012655406,0.04089445,0.029096663,0.9986749887466431
22,1833,left,20,PINKY_TIP,0.56492335,0.6391904,-0.03160127,-0.020769555,0.043162987,0.052056223,0.9986749887466431
22,1833,right,0,WRIST,0.85769844,0.62693256,1.9290927e-07,-0.065574154,-0.01877108,0.06692487,0.9906237721443176
22,1833,right,1,THUMB_CMC,0.8832423,0.6212511,-1.778632e-05,-0.032080755,-0.032464013,0.056669325,0.9906237721443176
22,1833,right,2,THUMB_MCP,0.9069115,0.62406534,-0.004258433,-0.005199964,-0.02213032,0.051315784,0.9906237721443176
22,1833,right,3,THUMB_IP,0.9202728,0.6319298,-0.008739062,0.011805271,-0.0073294262,0.030669749,0.9906237721443176
22,1833,right,4,THUMB_TIP,0.92486835,0.639489,-0.013827867,0.016188217,0.010920442,0.0063813776,0.9906237721443176
22,1833,right,5,INDEX_FINGER_MCP,0.91235185,0.6242873,-0.015143537,0.012667529,-0.024060411,0.0038352236,0.9906237721443176
22,1833,right,6,INDEX_FINGER_PIP,0.9436352,0.62807894,-0.023686498,0.03761803,-0.014561088,-0.0013390481,0.9906237721443176
22,1833,right,7,INDEX_FINGER_DIP,0.96074915,0.63223,-0.027580218,0.056994904,-0.005958006,0.0068315566,0.9906237721443176
22,1833,right,8,INDEX_FINGER_TIP,0.9735751,0.6363546,-0.029289322,0.0707031,-3.3127144e-06,0.020382904,0.9906237721443176
22,1833,right,9,MIDDLE_FINGER_MCP,0.9076312,0.63266003,-0.0197787,0.002232356,-0.0040896335,-0.0024576187,0.9906237721443176
22,1833,right,10,MIDDLE_FINGER_PIP,0.9433608,0.63965815,-0.02699625,0.037745103,0.012040261,-0.0065247416,0.9906237721443176
22,1833,right,11,MIDDLE_FINGER_DIP,0.9652913,0.6450601,-0.030558622,0.06310241,0.018766588,-0.0001578182,0.9906237721443176
22,1833,right,12,MIDDLE_FINGER_TIP,0.98092425,0.6494835,-0.032673795,0.08694776,0.02406652,0.016861677,0.9906237721443176
22,1833,right,13,RING_FINGER_MCP,0.89993376,0.6409318,-0.023701986,-0.0072482554,0.013754896,-0.0031917617,0.9906237721443176
22,1833,right,14,RING_FINGER_PIP,0.93332297,0.6483181,-0.029712252,0.024067327,0.027497925,-0.0064344555,0.9906237721443176
22,1833,right,15,RING_FINGER_DIP,0.9536556,0.6534195,-0.033289656,0.048226517,0.03860419,0.0007830933,0.9906237721443176
22,1833,right,16,RING_FINGER_TIP,0.96848065,0.65721637,-0.03532328,0.06627645,0.04153183,0.012162941,0.9906237721443176
22,1833,right,17,PINKY_MCP,0.8908899,0.64856225,-0.027216535,-0.021042239,0.027332578,0.0075486936,0.9906237721443176
22,1833,right,18,PINKY_PIP,0.9157548,0.6560055,-0.031243946,0.0022747992,0.043064613,0.0075166896,0.9906237721443176
22,1833,right,19,PINKY_DIP,0.9309411,0.66038674,-0.032163717,0.024804175,0.05300246,0.010188177,0.9906237721443176
22,1833,right,20,PINKY_TIP,0.9435737,0.66400546,-0.032420404,0.039957907,0.05594722,0.015847102,0.9906237721443176
23,1917,left,0,WRIST,0.61178386,0.6088657,2.2317307e-07,0.03624644,-0.012416628,0.09480758,0.998510479927063
23,1917,left,1,THUMB_CMC,0.59117806,0.6067861,-0.0076552616,0.0050146566,-0.019382792,0.06770338,0.998510479927063
23,1917,left,2,THUMB_MCP,0.5692555,0.6111255,-0.015829952,-0.016146695,-0.01463067,0.043209225,0.998510479927063
23,1917,left,3,THUMB_IP,0.55559516,0.6183772,-0.02134385,-0.028505562,0.0050264886,0.005687237,0.998510479927063
23,1917,left,4,THUMB_TIP,0.5503157,0.6260559,-0.027395822,-0.036394335,0.022297828,-0.025577277,0.998510479927063
23,1917,left,5,INDEX_FINGER_MCP,0.5840239,0.60888404,-0.033848114,-0.012084637,-0.012729485,-0.0027151853,0.998510479927063
23,1917,left,6,INDEX_FINGER_PIP,0.558538,0.6211042,-0.044923045,-0.036933593,0.00890295,-0.010460094,0.998510479927063
23,1917,left,7,INDEX_FINGER_DIP,0.5449574,0.6287136,-0.048406847,-0.051765695,0.026951395,0.008205354,0.998510479927063
23,1917,left,8,INDEX_FINGER_TIP,0.5362817,0.6343441,-0.04906088,-0.053804606,0.038703565,0.029010747,0.998510479927063
23,1917,left,9,MIDDLE_FINGER_MCP,0.59765214,0.6146412,-0.033480823,-0.00092322583,-0.0016420094,-0.0020196475,0.998510479927063
23,1917,left,10,MIDDLE_FINGER_PIP,0.5675524,0.62664527,-0.043531965,-0.025842413,0.022998149,-0.00873334,0.998510479927063
23,1917,left,11,MIDDLE_FINGER_DIP,0.55184406,0.6339077,-0.044070046,-0.04027555,0.042255655,0.006773919,0.998510479927063
23,1917,left,12,MIDDLE_FINGER_TIP,0.5421442,0.6384189,-0.043762207,-0.05351091,0.054240316,0.037949607,0.998510479927063
23,1917,left,13,RING_FINGER_MCP,0.6072218,0.6206622,-0.032032453,0.008228157,0.009816774,0.00012920797,0.998510479927063
23,1917,left,14,RING_FINGER_PIP,0.577012,0.63111377,-0.038644407,-0.014507793,0.030367287,-0.00222335,0.998510479927063
23,1917,left,15,RING_FINGER_DIP,0.5617191,0.63696206,-0.037394565,-0.029378325,0.04226964,0.018687893,0.998510479927063
23,1917,left,16,RING_FINGER_TIP,0.5526838,0.6404948,-0.036015827,-0.037552763,0.051745497,0.04814353,0.998510479927063
23,1917,left,17,PINKY_MCP,0.61288387,0.62620825,-0.030612461,0.022014443,0.022290893,0.014020592,0.998510479927063
23,1917,left,18,PINKY_PIP,0.5870956,0.63364106,-0.034867454,0.0030621244,0.028820429,0.01574532,0.998510479927063
23,1917,left,19,PINKY_DIP,0.5733672,0.6367047,-0.033801902,-0.013837295,0.039109867,0.028460875,0.998510479927063
23,1917,left,20,PINKY_TIP,0.5651902,0.6389349,-0.032561626,-0.022427758,0.04148099,0.05046591,0.998510479927063
23,1917,right,0,WRIST,0.8607304,0.6284945,1.8184848e-07,-0.06446681,-0.016059212,0.0669799,0.9910838603973389
23,1917,right,1,THUMB_CMC,0.88521624,0.6224232,1.8490678e-05,-0.03214358,-0.029439583,0.057130903,0.9910838603973389
23,1917,right,2,THUMB_MCP,0.90977514,0.6245668,-0.004202352,-0.004885738,-0.021051949,0.049821764,0.9910838603973389
23,1917,right,3,THUMB_IP,0.9261103,0.6311213,-0.008542793,0.012328921,-0.009231981,0.029857546,0.9910838603973389
23,1917,right,4,THUMB_TIP,0.93427896,0.63764405,-0.013506731,0.021024404,0.004937066,0.0029565543,0.9910838603973389
23,1917,right,5,INDEX_FINGER_MCP,0.91479,0.62496966,-0.01644858,0.011695957,-0.023041053,0.00439965,0.9910838603973389
23,1917,right,6,INDEX_FINGER_PIP,0.946845,0.6287876,-0.025554365,0.035347283,-0.014415352,-0.00087063015,0.9910838603973389
23,1917,right,7,INDEX_FINGER_DIP,0.9642616,0.63316745,-0.029531065,0.054075137,-0.005847984,0.008889526,0.9910838603973389
23,1917,right,8,INDEX_FINGER_TIP,0.9770656,0.63756555,-0.03109517,0.068499915,-0.00027637277,0.024399428,0.9910838603973389
23,1917,right,9,MIDDLE_FINGER_MCP,0.91046876,0.6335139,-0.02097152,0.0018532686,-0.003911098,-0.002284497,0.9910838603973389
23,1917,right,10,MIDDLE_FINGER_PIP,0.94715357,0.6403446,-0.028705278,0.036833063,0.011714012,-0.0063614473,0.9910838603973389
23,1917,right,11,MIDDLE_FINGER_DIP,0.969343,0.6457996,-0.03210686,0.061138246,0.016937694,-3.52785e-05,0.9910838603973389
